gene_id	gene_length
1353455	1287
1353456	2217
1353457	1077
1353526	1083
1353555	1038
1353587	861
1353595	2463
1353634	2040
1353652	444
1353659	1293
1353661	291
1353693	825
1353703	654
1353714	2715
1353732	783
1353766	906
1353767	669
1353768	1473
1353799	789
1353842	900
1353882	519
1353884	468
1353922	1494
1353923	1215
1353927	1149
1353930	1560
1353950	1251
1353957	1566
1353974	1671
1353975	1608
1353981	852
1354035	1689
1354047	654
1354073	1728
1354078	612
1354092	960
1354105	1494
1354146	1704
1354176	1797
1354181	1425
1354193	1338
1354249	774
1354254	1347
1354283	1719
1354310	1029
1354314	2598
1354321	291
1354322	684
1354327	378
1354339	351
1354368	1410
1354379	978
1354386	240
1354389	591
1354391	849
1354398	693
1354404	891
1354414	1041
1354418	954
1354421	3306
1354432	651
1354446	885
1354451	2046
1354468	1164
1354485	915
1354500	915
1354506	2727
1354530	2061
1354548	1650
1354553	396
1354560	312
1354576	642
1354585	1272
1354586	1704
1354597	726
1354604	1638
1354632	1041
1354654	576
1354656	624
1354670	444
1354675	354
1354699	1632
1354703	1098
1354722	879
1354725	792
1354728	2541
1354730	705
1354731	1350
1354753	2049
1354825	1509
1354835	1566
1354867	1413
1354869	579
1354881	582
1354912	2010
1354921	1572
1354941	630
1354954	597
1354965	1053
1354977	918
1354983	393
1354988	1602
1355016	2664
1355051	1176
1355085	660
1355109	1245
1355139	1866
1355140	1020
1355143	1569
1355149	1929
1355152	300
1355159	252
1355165	951
1355166	1305
1355172	741
1355190	1227
1355205	1743
1355208	2931
1355223	360
1355244	1113
1355250	759
1355252	855
1355260	252
1355266	669
1355275	954
1355314	1182
1355334	246
1355356	870
1355365	1710
1355394	1323
1355400	912
1355468	2016
1355470	723
1355498	2088
1355511	672
1355521	204
1355525	1305
1355568	1035
1355573	1410
1355583	327
1355630	840
1355635	321
1355642	1221
1355653	1689
1355661	4077
1355711	1074
1355715	3252
1355738	405
1355739	204
1355745	915
1355746	1548
1355751	2745
1355757	492
1355779	1494
1355784	1932
1355798	1161
1355821	1488
1355847	621
1355854	765
1355871	288
1355881	285
1355911	2211
1355920	723
1355939	789
1355946	1278
1355978	3468
1355997	1647
1356001	1203
1356007	1206
1356035	1059
1356047	897
1356051	4206
1356066	258
1356069	3735
1356097	813
1356104	381
1356108	525
1356110	1188
1356111	654
1356138	2412
1356161	210
1356180	603
1356208	3795
1356244	2004
1356247	1029
1356254	906
1356257	891
1356264	1830
1356273	1560
1356279	1512
1356283	495
1356293	1563
1356298	1434
1356327	2493
1356342	2934
1356353	3003
1356354	324
1356373	2061
1356381	1542
1356393	2589
1356405	1407
1356411	813
1356429	1008
1356430	2541
1356442	1719
1356447	987
1356454	990
1356459	2037
1356472	2277
1356473	810
1356497	246
1356499	1281
1356503	1194
1356505	1674
1356512	1044
1356539	1206
1356545	693
1356546	261
1356548	429
1356566	654
1356569	1794
1356570	1401
1356597	2031
1356604	918
1356606	363
1356616	531
1356625	1155
1356633	915
1356673	1719
1356680	2790
1356703	672
1356743	264
1356748	792
1356784	1308
1356818	591
1356820	555
1356833	1917
1356834	591
1356847	2703
1356871	468
1356876	1437
1356879	762
1356881	777
1356882	210
1356918	1287
1356919	798
1356964	471
1356977	594
1357003	744
1357005	201
1357054	2418
1357096	2844
1357118	432
1357122	2793
1357126	1026
1357131	1107
1357145	717
1357151	885
1357188	657
1357192	549
1357213	2967
1357216	621
1357230	1026
1357243	429
1357253	1401
1357259	5736
1357276	936
1357280	1596
1357285	381
1357292	711
1357306	1644
1357324	399
1357327	1410
1357357	1476
1357367	1290
1357411	984
1357414	3231
1357421	153
1357477	759
1357492	1125
1357515	1281
1357550	291
1357567	669
1357585	315
1357655	1515
1357664	1212
1357665	1056
1357667	2757
1357668	1044
1357676	1155
1357706	981
1357712	1671
1357720	564
1357729	636
1357744	696
1357807	1248
1357812	1929
1357830	1440
1357846	552
1357847	618
1357851	1392
1357873	1482
1357874	1665
1357937	690
1357939	1557
1358012	891
1358050	1179
1358057	1230
1358082	213
1358115	1284
1358126	2688
1358165	369
1358170	723
1358175	291
1358178	402
1358181	297
1358182	807
1358192	642
1358195	1797
1358199	963
1358213	879
1358219	1644
1358236	255
1358242	636
1358280	891
1358311	1293
1358371	960
1358388	1854
1358393	2202
1358396	1431
1358420	1839
1358456	168
1358473	1191
1358477	1041
1358510	240
1358534	774
1358539	168
1358560	810
1358579	1026
1358609	852
1358613	900
1358629	1299
1358657	300
1358673	567
1358677	1509
1358684	255
1358746	1659
1358784	222
1358793	1725
1358848	1866
1358858	564
1358919	1770
1358938	969
1358976	555
1359028	1383
1359029	1503
1359042	3861
1359044	267
1359077	864
1359087	912
1359141	417
1359157	1131
1359164	873
1359190	2220
1359215	282
1359218	3552
1359230	201
1359239	1518
1359251	1380
1359259	2436
1359262	2175
1359275	450
1359308	747
1359336	1095
1359352	2181
1359354	240
1359368	801
1359380	876
1359387	4212
1359392	1626
1359394	2811
1359398	642
1359403	1977
1359417	696
1359443	1857
1359457	771
1359464	468
1359477	366
1359479	681
1359493	1788
1359503	1062
1359506	1101
1359510	345
1359511	1161
1359514	1113
1359515	978
1359518	543
1359566	1539
1359589	864
1359599	1518
1359630	1200
1359640	531
1359670	405
1359682	1518
1359687	969
1359694	312
1359722	1551
1359730	822
1359750	1137
1359764	549
1359766	1047
1359772	1551
1359776	912
1359785	858
1359790	2058
1359848	1161
1359850	429
1359853	753
1359860	555
1359877	2376
1359879	1284
1359889	510
1359898	1071
1359909	1596
1359928	585
1359937	1869
1359958	375
1359987	570
1359988	342
1359994	582
1359998	849
1360021	1653
1360031	648
1360033	1617
1360040	243
1360051	1443
1360059	219
1360060	1431
1360072	1704
1360079	981
1360080	1671
1360092	1443
1360095	999
1360103	387
1360106	297
1360108	1530
1360110	2391
1360118	1161
1360150	3285
1360156	612
1360164	522
1360171	3006
1360209	261
1360216	723
1360248	1089
1360251	450
1360257	636
1360266	690
1360274	489
1360283	432
1360308	1665
1360312	930
1360313	627
1360323	546
1360333	1158
1360345	624
1360353	1332
1360396	2730
1360414	4035
1360416	438
1360455	222
1360456	483
1360459	2232
1360491	447
1360496	564
1360497	1398
1360502	420
1360513	1368
1360527	288
1360559	621
1360585	2664
1360594	1578
1360613	1167
1360615	753
1360616	654
1360624	1491
1360640	1044
1360655	1473
1360656	1098
1360668	795
1360682	723
1360721	861
1360722	1044
1360726	342
1360728	1542
1360743	6567
1360746	1047
1360779	1065
1360784	1338
1360788	2877
1360813	1560
1360824	1860
1360877	798
1360882	2094
1360888	2691
1360898	1191
1360953	837
1360968	1683
1360986	819
1360999	2862
1361016	1137
1361020	522
1361036	582
1361048	1923
1361054	1533
1361108	924
1361144	3201
1361145	1470
1361150	537
1361160	1779
1361167	759
1361191	531
1361195	519
1361232	168
1361236	1077
1361239	1323
1361258	918
1361275	546
1361290	1131
1361291	246
1361296	606
1361298	2490
1361305	2331
1361308	1368
1361318	1299
1361334	1434
1361366	2769
1361372	1263
1361419	2925
1361442	1209
1361447	474
1361452	558
1361463	2046
1361479	615
1361491	2820
1361505	981
1361533	1020
1361541	1863
1361543	1335
1361549	975
1361563	954
1361569	1014
1361572	2973
1361594	603
1361597	414
1361604	414
1361608	603
1361611	222
1361614	660
1361624	666
1361629	783
1361635	1944
1361641	498
1361643	315
1361648	192
1361649	2058
1361650	1665
1361670	1863
1361674	1062
1361675	2112
1361688	1923
1361714	1071
1361731	717
1361753	822
1361770	2265
1361781	750
1361784	1173
1361811	1053
1361812	669
1361814	201
1361828	603
1361839	2310
1361840	2700
1361843	408
1361848	2964
1361851	648
1361865	798
1361866	6507
1361883	963
1361905	2292
1361930	984
1361934	2280
1361940	837
1361943	1548
1361995	1509
1362010	279
1362021	1524
1362057	1212
1362061	1458
1362086	1512
1362087	243
1362134	600
1362179	1650
1362210	192
1362253	2085
1362256	3351
1362259	690
1362260	1245
1362275	957
1362284	300
1362292	168
1362314	1629
1362318	1035
1362331	1116
1362339	1011
1362383	1545
1362384	2826
1362392	801
1362394	1656
1362395	3006
1362406	1662
1362416	1272
1362421	1161
1362434	456
1362438	183
1362442	2658
1362477	1005
1362481	1362
1362488	570
1362505	555
1362507	420
1362508	1146
1362512	885
1362523	1962
1362531	2526
1362539	2946
1362552	1548
1362592	936
1362608	876
1362613	1560
1362616	513
1362622	471
1362641	6360
1362672	2688
1362681	1128
1362699	1419
1362717	1143
1362730	2379
1362763	234
1362779	720
1362797	450
1362809	369
1362813	612
1362863	1527
1362864	945
1362877	2028
1362912	1755
1362919	867
1362931	3099
1362968	498
1362971	1377
1362981	408
1362989	3765
1362994	906
1363011	1023
1363013	603
1363024	168
1363029	192
1363032	195
1363034	1476
1363062	1614
1363075	1692
1363077	1791
1363091	969
1363097	1275
1363129	987
1363136	1563
1363169	1224
1363172	693
1363176	1629
1363183	1446
1363190	483
1363199	939
1363216	1278
1363219	1608
1363233	387
1363234	933
1363244	384
1363247	384
1363265	159
1363282	1857
1363287	1521
1363307	777
1363314	1149
1363336	180
1363343	840
1363356	801
1363373	2310
1363379	2064
1363385	1572
1363412	1488
1363414	1785
1363426	1602
1363446	903
1363462	642
1363509	2490
1363518	1635
1363522	999
1363535	285
1363543	2208
1363546	1356
1363583	483
1363621	1149
1363633	1659
1363651	1656
1363659	402
1363667	3846
1363689	606
1363704	249
1363719	1659
1363738	1359
1363756	219
1363767	1191
1363773	978
1363782	765
1363788	288
1363868	927
1363870	1086
1363879	1308
1363893	1437
1363903	447
1363906	1287
1363923	294
1363940	1290
1363953	768
1363962	1632
1363970	1551
1363984	837
1363987	1632
1363992	1548
1364000	1941
1364001	741
1364002	3396
1364022	1683
1364068	957
1364079	870
1364084	1812
1364101	270
1364119	1137
1364123	960
1364136	1185
1364141	1194
1364143	1191
1364144	1116
1364149	627
1364158	1632
1364188	1614
1364191	1029
1364201	411
1364208	561
1364216	483
1364237	1854
1364246	1362
1364266	1041
1364311	444
1364339	774
1364350	615
1364353	561
1364356	351
1364364	630
1364378	771
1364387	1992
1364410	717
1364429	714
1364430	207
1364439	558
1364444	1971
1364452	1449
1364459	810
1364470	1560
1364494	564
1364498	1368
1364503	2307
1364534	1347
1364543	1878
1364565	1443
1364582	1098
1364584	351
1364591	1134
1364611	168
1364622	1140
1364640	1839
1364643	1260
1364649	1197
1364655	336
1364657	897
1364662	1812
1364664	870
1364672	258
1364674	1104
1364691	714
1364718	315
1364720	354
1364732	372
1364771	762
1364772	933
1364776	2619
1364791	852
1364828	2853
1364833	921
1364859	885
1364894	540
1364944	1989
1364949	1527
1364970	1455
1364977	1140
1364987	393
1364995	1326
1365009	918
1365040	1632
1365057	1032
1365071	2589
1365078	639
1365092	381
1365118	6285
1365130	537
1365155	411
1365176	594
1365180	1935
1365184	966
1365199	2145
1365201	1689
1365224	1008
1365226	4305
1365227	1950
1365237	3030
1365263	372
1365268	354
1365292	1752
1365293	570
1365297	2481
1365309	1134
1365313	1173
1365368	501
1365376	1503
1365382	630
1365414	2262
1365416	717
1365475	567
1365482	504
1365484	711
1365507	1038
1365543	756
1365549	1413
1365565	609
1365575	819
1365602	1518
1365606	1017
1365609	405
1365614	843
1365667	255
1365674	420
1365688	1422
1365712	207
1365731	678
1365734	813
1365735	993
1365737	2142
1365750	696
1365772	687
1365790	714
1365793	717
1365799	585
1365858	2316
1365871	306
1365876	735
1365908	402
1365919	666
1365922	633
1365925	519
1365938	2970
1365939	822
1365949	1971
1365957	411
1365969	1521
1365980	372
1365989	1926
1365991	1878
1366005	348
1366031	1071
1366055	597
1366136	2631
1366141	993
1366146	1626
1366175	6951
1366198	318
1366212	753
1366220	810
1366222	654
1366224	2493
1366239	1581
1366245	495
1366249	450
1366253	150
1366254	501
1366257	276
1366263	261
1366266	444
1366271	1680
1366275	759
1366277	1848
1366288	630
1366292	2973
1366295	516
1366298	654
1366333	1332
1366334	306
1366355	939
1366385	696
1366386	405
1366388	441
1366402	414
1366416	951
1366428	2301
1366429	1335
1366464	1887
1366483	495
1366494	924
1366526	615
1366536	594
1366543	855
1366553	270
1366566	1950
1366568	447
1366581	588
1366586	603
1366588	570
1366595	834
1366611	1566
1366614	4209
1366624	1554
1366625	333
1366639	1785
1366642	372
1366653	441
1366660	531
1366664	2937
1366665	1098
1366667	381
1366707	1059
1366723	411
1366725	189
1366731	276
1366735	888
1366742	1800
1366744	315
1366746	249
1366748	339
1366765	1227
1366771	3183
1366776	2487
1366777	2973
1366780	537
1366790	522
1366795	687
1366805	1500
1366809	780
1366825	1233
1366828	1131
1366836	567
1366842	600
1366857	249
1366903	2487
1366918	546
1366925	2463
1366939	1014
1366953	879
1366955	333
1366961	615
1366965	489
1366972	1302
1367000	687
1367002	417
1367034	1083
1367036	774
1367049	219
1367072	855
1367077	1035
1367095	924
1367105	1032
1367109	894
1367135	366
1367140	426
1367154	696
1367155	1494
1367160	834
1367163	1332
1367188	2940
1367189	885
1367198	852
1367213	975
1367216	891
1367217	693
1367227	1020
1367237	999
1367238	381
1367242	768
1367251	2964
1367254	510
1367257	672
1367260	1026
1367262	618
1367281	405
1367292	666
1367295	207
1367296	846
1367316	513
1367320	1086
1367339	942
1367342	573
1367352	2565
1367356	180
1367357	213
1367363	792
1367368	414
1367371	354
1367376	528
1367378	360
1367385	294
1367389	528
1367391	294
1367395	360
1367409	537
1367449	543
1367465	1074
1367469	273
1367487	168
1367499	3081
1367511	585
1367515	1437
1367516	411
1367523	2964
1367527	1986
1367531	2478
1367532	414
1367555	246
1367568	765
1367574	450
1367583	657
1367587	264
1367593	903
1367599	303
1367603	627
1367605	1152
1367611	621
1367621	624
1367632	678
1367638	678
1367641	450
1367666	624
1367667	780
1367670	297
1367675	2109
1367723	1356
1367741	471
1367747	831
1367778	357
1367786	1434
1367792	933
1367796	240
1367798	780
1367803	684
1367813	474
1367852	372
1367863	474
1367867	258
1368008	1528
1368251	2151
1368329	1226
1368450	678
1368548	2427
1368565	4126
1368631	1331
1368634	2046
1368675	2086
1368701	1958
1368820	1387
1368851	2102
1368927	1948
1368981	1665
1369047	1826
1369115	1783
1369182	3109
1369252	3635
1369275	974
1369281	1138
1369313	6162
1369357	1017
1369411	2453
1369430	882
1369458	951
1369485	1373
1369550	1503
1369564	1059
1369615	4509
1369629	505
1369695	3932
1369698	1940
1369718	2333
1369723	1791
1369726	1401
1369774	850
1369828	500
1369841	1151
1369932	1059
1369949	1888
1370021	2780
1370059	1890
1370078	4299
1370082	1635
1370085	984
1370163	1200
1370181	586
1370201	1437
1370292	1337
1370295	1468
1370315	4865
1370419	1815
1370442	2341
1370645	479
1370744	990
1370811	2327
1370992	1527
1371074	933
1371079	1921
1371084	773
1371092	899
1371103	1846
1371155	585
1371172	1109
1371217	1459
1371242	1420
1371273	903
1371442	1148
1371456	1245
1371483	1130
1371576	1593
1371675	1277
1371684	1446
1371688	1520
1371933	1859
1372033	1409
1372056	1960
1372090	1935
1372126	589
1372228	10222
1372303	919
1372364	1999
1372387	1709
1372425	1170
1372455	848
1372511	1100
1372547	1336
1372604	873
1372614	1076
1372623	1927
1372668	1214
1372835	3233
1372850	984
1372874	3456
1372878	2312
1372946	2895
1372982	1590
1373139	3988
1373243	1187
1373244	3209
1373402	1199
1373475	338
1373503	6947
1373508	1489
1373566	678
1373576	1282
1373599	967
1373605	1620
1373631	1256
1373690	1046
1373877	1178
1374167	5744
1374229	1381
1374238	1898
1374254	1032
1374314	1842
1374322	1211
1374350	1316
1374577	670
1374666	970
1374685	1397
1374714	990
1374735	6108
1374794	1601
1374849	1044
1374870	2157
1374972	2906
1374982	2430
1374985	900
1375005	700
1375048	1339
1375069	1360
1375135	1782
1375142	1564
1375162	2290
1375367	3230
1375386	2615
1375397	1023
1375459	1684
1375503	1361
1375616	1021
1375768	1464
1375851	425
1375922	1794
1375937	897
1375997	1088
1376002	2010
1376025	1875
1376029	461
1376080	611
1376151	1127
1376171	2168
1376265	1310
1376457	970
1376531	2387
1376618	1160
1376627	1837
1376641	2972
1376645	1623
1376656	600
1376704	1199
1376750	1781
1376761	638
1376810	2250
1376817	756
1376916	1960
1377034	1640
1377037	3681
1377142	1303
1377285	1167
1377459	430
1377601	2905
1377677	1865
1377780	760
1377798	1360
1377883	1782
1377884	842
1378011	2120
1378070	1176
1378087	3669
1378111	1044
1378232	1890
1378273	941
1378285	1483
1378299	3949
1378403	1781
1378431	1197
1378442	4511
1378523	2464
1378627	1357
1378638	2384
1378883	4695
1378940	1113
1379112	2671
1379149	3136
1379158	1298
1379253	2577
1379342	1253
1379384	1865
1379461	1154
1379512	1914
1379554	1065
1379586	1585
1379664	2007
1379675	449
1379688	2126
1379859	1724
1379879	2322
1379894	1939
1379949	701
1379978	1784
1380014	6955
1380218	1094
1380223	1919
1380248	1726
1380250	2039
1380327	2860
1380349	2890
1380570	2625
1380604	2000
1380609	2289
1380690	770
1380787	1380
1380866	1236
1380876	1268
1380944	697
1380963	746
1380981	2057
1380985	1312
1380987	732
1381002	1809
1381085	1352
1381125	2090
1381441	916
1381538	1109
1381562	1594
1381575	843
1381577	1086
1381630	610
1381684	1362
1381774	760
1381817	544
1381822	752
1381870	1425
1381925	1630
1381955	2606
1382036	3579
1382045	2810
1382158	1223
1382209	3480
1382274	1347
1382380	2780
1382386	1498
1382398	1427
1382456	1796
1382505	710
1382510	2245
1382551	2974
1382588	2619
1382652	5139
1382660	2887
1382750	2899
1382866	3187
1382870	2997
1382871	1234
1382876	1885
1382933	1297
1382995	1316
1383102	1311
1383178	932
1383195	1026
1383663	4215
1383729	1554
1383825	1780
1383946	1187
1383985	2265
1384090	871
1384110	1345
1384112	1011
1384163	3553
1384236	1062
1384297	762
1384321	1450
1384417	453
1384461	1339
1384510	1255
1384545	1481
1384800	2659
1384803	1230
1384838	1338
1384973	1172
1384990	2120
1385194	1275
1385207	1181
1385236	1285
1385275	898
1385315	8180
1385433	2081
1385506	2203
1385551	1129
1385632	3395
1385668	2743
1385693	1211
1385792	1702
1385831	1268
1385993	1988
1386075	737
1386176	1200
1386185	2881
1386248	2161
1386307	2029
1386419	1530
1386560	1425
1386571	2124
1386626	2160
1386724	1970
1386759	1344
1386850	3431
1386854	1659
1387001	1626
1387048	1047
1387057	2997
1387127	4047
1387168	2309
1387246	1770
1387256	1808
1387269	1482
1387283	3486
1387384	1193
1387423	1186
1387564	4130
1387614	3238
1387620	1344
1387681	1341
1387727	1790
1387820	2139
1387888	1400
1387902	1287
1388039	1212
1388060	5580
1388157	2734
1388258	1160
1388351	1743
1388387	1930
1388495	1278
1388661	1583
1388706	2993
1388708	513
1388852	1144
1388913	2831
1388968	1691
1388976	573
1389081	1013
1389135	1193
